,date,open,close,high,low,volume
371,2018-12-19,29.89,28.83,31.55,28.51,464104.88134
372,2018-12-20,28.83,32.18,32.76,28.52,347428.50187
373,2018-12-21,32.18,30.29,32.87,29.55,222927.66345
374,2018-12-22,30.29,31.33,31.49,29.7,106033.33577
375,2018-12-23,31.29,32.97,33.84,31.09,255561.72891
376,2018-12-24,32.98,32.68,36.12,32.17,305504.74498
377,2018-12-25,32.69,30.5,32.93,29.19,248993.55556
378,2018-12-26,30.5,30.3,31.68,28.79,174048.04136
379,2018-12-27,30.27,27.55,30.89,27.17,157817.22611
380,2018-12-28,27.55,31.8,33.08,27.39,242123.8975
381,2018-12-29,31.78,30.28,32.81,29.91,222196.85698
382,2018-12-30,30.28,31.38,32.0,29.68,151572.93045
383,2018-12-31,31.38,29.9,31.43,29.42,97446.11241
384,2019-01-01,29.92,31.48,31.8,29.56,103182.73765
385,2019-01-02,31.47,32.67,33.29,31.07,118306.23317
386,2019-01-03,32.68,31.39,32.8,30.62,94129.85114
387,2019-01-04,31.41,31.76,32.53,30.78,108636.82193
388,2019-01-05,31.76,34.33,35.95,31.76,335581.55848
389,2019-01-06,34.33,38.3,39.71,33.89,761396.10676
390,2019-01-07,38.29,37.35,39.04,36.53,444975.92431
391,2019-01-08,37.35,38.7,40.8,36.91,522510.17142
392,2019-01-09,38.7,38.17,39.72,38.0,312030.13021
393,2019-01-10,38.17,32.81,38.77,31.0,584622.4539
394,2019-01-11,32.81,31.49,33.22,29.68,351182.38165
395,2019-01-12,31.48,31.65,32.13,31.07,178476.28718
396,2019-01-13,31.65,29.59,32.63,29.12,229264.11927
397,2019-01-14,29.6,31.71,32.5,29.38,255282.35801
398,2019-01-15,31.72,30.75,32.27,29.95,216841.86085
399,2019-01-16,30.74,31.29,31.93,30.47,153939.59622
400,2019-01-17,31.29,31.4,31.55,29.8,203218.00286
401,2019-01-18,31.38,30.77,31.53,30.31,150711.34444
402,2019-01-19,30.78,32.0,32.92,30.77,164989.63668
403,2019-01-20,31.94,30.64,33.2,28.45,249450.00408
404,2019-01-21,30.63,30.82,31.22,30.34,110305.75866
405,2019-01-22,30.82,31.41,32.0,29.48,199887.16257
406,2019-01-23,31.4,31.69,32.18,31.24,123577.27232
407,2019-01-24,31.69,32.51,33.1,30.89,138812.16216
408,2019-01-25,32.52,32.69,33.0,31.87,169242.53382
409,2019-01-26,32.68,32.8,33.95,32.57,166677.42808
410,2019-01-27,32.79,32.21,33.2,31.05,173697.81998
411,2019-01-28,32.22,30.94,32.53,30.0,267887.62942
412,2019-01-29,30.94,30.81,31.26,29.91,135879.8588
413,2019-01-30,30.8,31.68,31.97,30.47,129114.99705
414,2019-01-31,31.68,31.41,32.33,31.08,154708.17427
415,2019-02-01,31.43,32.65,33.64,30.7,335544.96445
416,2019-02-02,32.61,34.59,35.01,32.44,268052.52354
417,2019-02-03,34.59,33.44,34.89,32.86,348406.73224
418,2019-02-04,33.43,34.09,34.5,33.36,206649.66902
